segment_id,time_interval,name,link
YjXkSpD0GQo_70000,"[(0.0, 10.0)]",['Mediumengine(midfrequency)'],['youtu.be/YjXkSpD0GQo']
YjajRRSQrHA_23000,"[(0.0, 9.322)]",['Mediumengine(midfrequency)'],['youtu.be/YjajRRSQrHA']
YjpZ1_DKVpU_70000,"[(0.0, 10.0)]",['Helicopter'],['youtu.be/YjpZ1_DKVpU']
Ykp268w815c_17000,"[(0.0, 9.053)]",['Mediumengine(midfrequency)'],['youtu.be/Ykp268w815c']
YkxxZVjppP8_30000,"[(0.0, 10.0), (6.746, 7.158), (7.591, 8.65)]","['Trafficnoise_roadwaynoise', 'Airbrake', 'Airbrake']",['youtu.be/YkxxZVjppP8']
Ykzzu0LgsIs_0,"[(0.095, 10.0)]",['Mediumengine(midfrequency)'],['youtu.be/Ykzzu0LgsIs']
YlsY_0XYw5o_0,"[(9.246, 10.0)]",['Vehiclehorn_carhorn_honking'],['youtu.be/YlsY_0XYw5o']
YmJQx0d5z-M_110000,"[(0.0, 10.0)]",['Racecar_autoracing'],['youtu.be/YmJQx0d5z-M']
YnKQt7p4f60_140000,"[(0.0, 10.0)]",['Lightengine(highfrequency)'],['youtu.be/YnKQt7p4f60']
YnLT6gPkRos_40000,"[(0.0, 10.0)]",['Mediumengine(midfrequency)'],['youtu.be/YnLT6gPkRos']
YnUT_q3csXQ_30000,"[(0.0, 10.0)]",['Racecar_autoracing'],['youtu.be/YnUT_q3csXQ']
YoGfsvQOEWc_0,"[(0.02, 8.247), (0.931, 4.576)]","['Trafficnoise_roadwaynoise', 'Carpassingby']",['youtu.be/YoGfsvQOEWc']
YoKxB2pFnbE_70000,"[(0.0, 10.0)]",['Lightengine(highfrequency)'],['youtu.be/YoKxB2pFnbE']
YoeTEfgtWF4_30000,"[(0.0, 10.0)]",['Heavyengine(lowfrequency)'],['youtu.be/YoeTEfgtWF4']
Yp9xs50DAPI_30000,"[(0.0, 0.626)]",['Helicopter'],['youtu.be/Yp9xs50DAPI']
Ypa8nKGv9JI_20000,"[(7.658, 8.438)]",['Airhorn_truckhorn'],['youtu.be/Ypa8nKGv9JI']
YpceMhbnyQU_30000,"[(5.909, 10.0)]",['Heavyengine(lowfrequency)'],['youtu.be/YpceMhbnyQU']
YplLuPFsOEA_10000,"[(3.355, 4.277), (6.415, 6.901), (7.951, 8.412), (9.501, 10.0)]","['Trainwheelssquealing', 'Trainwheelssquealing', 'Trainwheelssquealing', 'Trainwheelssquealing']",['youtu.be/YplLuPFsOEA']
YpmjzrKH_hU_280000,"[(9.575, 10.0), (0.0, 10.0)]","['Tiresqueal', 'Racecar_autoracing']",['youtu.be/YpmjzrKH_hU']
Yq8Txw9VxuI_30000,"[(0.0, 10.0)]",['Mediumengine(midfrequency)'],['youtu.be/Yq8Txw9VxuI']
YqZxZf9hd5w_30000,"[(7.669, 9.559)]",['Vehiclehorn_carhorn_honking'],['youtu.be/YqZxZf9hd5w']
YqfKth3ZDks_0,"[(1.739, 2.261)]",['Vehiclehorn_carhorn_honking'],['youtu.be/YqfKth3ZDks']
YqlrstiRp44_70000,"[(0.0, 10.0), (1.679, 2.532), (3.84, 4.351), (4.936, 5.188)]","['Racecar_autoracing', 'Tiresqueal', 'Tiresqueal', 'Tiresqueal']",['youtu.be/YqlrstiRp44']
YuNjbyQchKs_150000,"[(0.0, 10.0)]",['Racecar_autoracing'],['youtu.be/YuNjbyQchKs']
YucYLLOb88c_200000,"[(0.0, 10.0)]",['Mediumengine(midfrequency)'],['youtu.be/YucYLLOb88c']
Yvm4dndwe6o_0,"[(0.045, 10.0)]",['Mediumengine(midfrequency)'],['youtu.be/Yvm4dndwe6o']
Yvsyx8Dh_HA_10000,"[(0.0, 0.419), (1.927, 4.232), (4.818, 7.835), (8.101, 9.693)]","['Vehiclehorn_carhorn_honking', 'Vehiclehorn_carhorn_honking', 'Vehiclehorn_carhorn_honking', 'Vehiclehorn_carhorn_honking']",['youtu.be/Yvsyx8Dh_HA']
YwYqnCXdtaE_0,"[(0.024, 10.0), (1.392, 2.897)]","['Racecar_autoracing', 'Tiresqueal']",['youtu.be/YwYqnCXdtaE']
Yx-beGyNK5k_90000,"[(7.88, 8.746)]",['Vehiclehorn_carhorn_honking'],['youtu.be/Yx-beGyNK5k']
YxJlbYmzEnU_250000,"[(0.0, 10.0), (0.0, 10.0)]","['Motorcycle', 'Trafficnoise_roadwaynoise']",['youtu.be/YxJlbYmzEnU']
YyK2D0KUfPo_30000,"[(0.0, 10.0)]",['Trafficnoise_roadwaynoise'],['youtu.be/YyK2D0KUfPo']
YyqqXEmYPIA_20000,"[(0.0, 10.0)]",['Caralarm'],['youtu.be/YyqqXEmYPIA']
YzKUQV_Sxaw_0,"[(5.333, 8.638)]",['Tiresqueal'],['youtu.be/YzKUQV_Sxaw']
YzPibgWZM1o_16000,"[(5.465, 6.691)]",['Tiresqueal'],['youtu.be/YzPibgWZM1o']
YzgIuEHEtaA_10000,"[(2.442, 2.564)]",['Tiresqueal'],['youtu.be/YzgIuEHEtaA']
Z-IFWLXTIxM_30000,"[(0.0, 10.0)]",['Heavyengine(lowfrequency)'],['youtu.be/Z-IFWLXTIxM']
Z-KJfX3K3Ns_18000,"[(3.673, 4.164), (4.724, 5.093)]","['Vehiclehorn_carhorn_honking', 'Vehiclehorn_carhorn_honking']",['youtu.be/Z-KJfX3K3Ns']
Z-TXRCy2X3A_30000,"[(0.0, 10.0)]",['Motorcycle'],['youtu.be/Z-TXRCy2X3A']
Z0OHOLrhk9k_9000,"[(8.523, 9.831)]",['Carpassingby'],['youtu.be/Z0OHOLrhk9k']
Z0oM4laQgfg_17000,"[(0.0, 1.617), (1.889, 4.564), (4.931, 7.709)]","['Airhorn_truckhorn', 'Airhorn_truckhorn', 'Airhorn_truckhorn']",['youtu.be/Z0oM4laQgfg']
Z16Gw2OCubU_170000,"[(0.0, 10.0)]",['Racecar_autoracing'],['youtu.be/Z16Gw2OCubU']
Z1PL-phWuVw_50000,"[(4.286, 9.756)]",['Trainwheelssquealing'],['youtu.be/Z1PL-phWuVw']
Z1hFgbV3GLI_0,"[(0.517, 2.19)]",['Airhorn_truckhorn'],['youtu.be/Z1hFgbV3GLI']
Z27KOQUBqgU_15000,"[(0.0, 9.102)]",['Mediumengine(midfrequency)'],['youtu.be/Z27KOQUBqgU']
Z2LqMIB3QoM_22000,"[(3.551, 4.248)]",['Tiresqueal'],['youtu.be/Z2LqMIB3QoM']
Z3_r-GuAxP8_30000,"[(2.653, 3.107), (3.573, 4.12)]","['Tiresqueal', 'Tiresqueal']",['youtu.be/Z3_r-GuAxP8']
Z4-RSe66SJ0_100000,"[(4.28, 4.805), (5.3, 6.004), (6.646, 7.182), (7.382, 7.687), (8.076, 10.0)]","['Vehiclehorn_carhorn_honking', 'Vehiclehorn_carhorn_honking', 'Vehiclehorn_carhorn_honking', 'Vehiclehorn_carhorn_honking', 'Vehiclehorn_carhorn_honking']",['youtu.be/Z4-RSe66SJ0']
Z53f5mRdVxI_14000,"[(0.0, 9.429), (4.903, 5.974)]","['Heavyengine(lowfrequency)', 'Airbrake']",['youtu.be/Z53f5mRdVxI']
Z5fKM_opkFg_10000,"[(0.0, 10.0)]",['Fixed-wingaircraft_airplane'],['youtu.be/Z5fKM_opkFg']
Z73UgCTOufU_10000,"[(0.0, 10.0)]",['Fixed-wingaircraft_airplane'],['youtu.be/Z73UgCTOufU']
Z7VF3-YiOo8_30000,"[(0.0, 10.0)]",['Motorboat_speedboat'],['youtu.be/Z7VF3-YiOo8']
Z7__GTBqb7A_40000,"[(0.0, 10.0)]",['Heavyengine(lowfrequency)'],['youtu.be/Z7__GTBqb7A']
Z7iiSAev3os_23000,"[(0.0, 9.183)]",['Mediumengine(midfrequency)'],['youtu.be/Z7iiSAev3os']
Z8tzPBakMBM_30000,"[(0.0, 10.0)]",['Heavyengine(lowfrequency)'],['youtu.be/Z8tzPBakMBM']
Z9J-QsBcZs8_90000,"[(2.047, 2.559)]",['Airhorn_truckhorn'],['youtu.be/Z9J-QsBcZs8']
Z9r6Ebo9EW0_11000,"[(0.0, 9.248), (0.734, 5.018)]","['Motorcycle', 'Carpassingby']",['youtu.be/Z9r6Ebo9EW0']
ZBDB2qmB6HA_19000,"[(0.0, 9.459)]",['Mediumengine(midfrequency)'],['youtu.be/ZBDB2qmB6HA']
ZBLXTKxaODM_50000,"[(0.0, 10.0)]",['Helicopter'],['youtu.be/ZBLXTKxaODM']
ZBMCqMrFNdY_470000,"[(2.857, 6.91)]",['Tiresqueal'],['youtu.be/ZBMCqMrFNdY']
ZBn5bGZe3co_40000,"[(0.0, 10.0), (6.835, 10.0)]","['Trafficnoise_roadwaynoise', 'Carpassingby']",['youtu.be/ZBn5bGZe3co']
ZC8V4PjwgPQ_520000,"[(0.0, 10.0)]",['Railroadcar_trainwagon'],['youtu.be/ZC8V4PjwgPQ']
ZCGX32-8FQs_20000,"[(0.0, 10.0)]",['Motorcycle'],['youtu.be/ZCGX32-8FQs']
ZCHhuf7AVII_20000,"[(0.0, 10.0)]",['Heavyengine(lowfrequency)'],['youtu.be/ZCHhuf7AVII']
ZCLPMxd05Ws_60000,"[(0.0, 2.48)]",['Trafficnoise_roadwaynoise'],['youtu.be/ZCLPMxd05Ws']
ZCoWrOobGOM_30000,"[(1.88, 10.0)]",['Bus'],['youtu.be/ZCoWrOobGOM']
ZD92pTYFdPM_30000,"[(3.954, 4.246), (4.344, 4.642)]","['Vehiclehorn_carhorn_honking', 'Vehiclehorn_carhorn_honking']",['youtu.be/ZD92pTYFdPM']
ZE8hTf_bQCk_30000,"[(1.175, 4.733), (4.88, 10.0)]","['Tiresqueal', 'Tiresqueal']",['youtu.be/ZE8hTf_bQCk']
ZFKOioQUI1A_30000,"[(0.0, 10.0)]",['Trafficnoise_roadwaynoise'],['youtu.be/ZFKOioQUI1A']
ZGBVOTaiytI_30000,"[(4.395, 4.691)]",['Airhorn_truckhorn'],['youtu.be/ZGBVOTaiytI']
ZHIZuGlmDvQ_30000,"[(0.0, 10.0)]",['Motorboat_speedboat'],['youtu.be/ZHIZuGlmDvQ']
ZH_7EiZM0lE_30000,"[(0.0, 10.0)]",['Bus'],['youtu.be/ZH_7EiZM0lE']
ZJ8OKb1mqpE_30000,"[(0.0, 10.0)]",['Helicopter'],['youtu.be/ZJ8OKb1mqpE']
ZJI_V9x9Mws_40000,"[(0.0, 10.0)]",['Racecar_autoracing'],['youtu.be/ZJI_V9x9Mws']
ZJ_1ac4M1T4_30000,"[(0.0, 10.0)]",['Motorcycle'],['youtu.be/ZJ_1ac4M1T4']
ZJbN7clrNCA_30000,"[(0.0, 10.0)]",['Mediumengine(midfrequency)'],['youtu.be/ZJbN7clrNCA']
ZK3jEwMZoRc_21000,"[(0.221, 9.813)]",['Mediumengine(midfrequency)'],['youtu.be/ZK3jEwMZoRc']
ZKTl3kEmnac_30000,"[(0.0, 10.0)]",['Mediumengine(midfrequency)'],['youtu.be/ZKTl3kEmnac']
ZKcNE3pMxzM_30000,"[(0.0, 10.0)]",['Mediumengine(midfrequency)'],['youtu.be/ZKcNE3pMxzM']
ZKkvzTp1XsQ_30000,"[(0.0, 10.0), (5.693, 5.921)]","['Bus', 'Airbrake']",['youtu.be/ZKkvzTp1XsQ']
ZL-CzO4cj-k_110000,"[(0.0, 10.0)]",['Motorcycle'],['youtu.be/ZL-CzO4cj-k']
ZLEZm1gcO_0_30000,"[(0.0, 10.0)]",['Trafficnoise_roadwaynoise'],['youtu.be/ZLEZm1gcO_0']
ZLXA4LzB-_s_110000,"[(0.0, 10.0)]",['Railroadcar_trainwagon'],['youtu.be/ZLXA4LzB-_s']
ZMNtZ5e4qeI_6000,"[(0.0, 9.139)]",['Heavyengine(lowfrequency)'],['youtu.be/ZMNtZ5e4qeI']
ZMSpDORXW2g_20000,"[(0.0, 10.0)]",['Trafficnoise_roadwaynoise'],['youtu.be/ZMSpDORXW2g']
ZMSzCAbGtZw_30000,"[(0.0, 10.0)]",['Racecar_autoracing'],['youtu.be/ZMSzCAbGtZw']
ZOF5mKg2zMY_0,"[(0.059, 9.014)]",['Mediumengine(midfrequency)'],['youtu.be/ZOF5mKg2zMY']
ZOv8b08T6I8_0,"[(0.03, 0.095), (0.265, 2.265), (5.621, 6.26), (6.455, 6.724), (6.886, 7.69), (8.259, 10.0)]","['Vehiclehorn_carhorn_honking', 'Vehiclehorn_carhorn_honking', 'Vehiclehorn_carhorn_honking', 'Vehiclehorn_carhorn_honking', 'Vehiclehorn_carhorn_honking', 'Vehiclehorn_carhorn_honking']",['youtu.be/ZOv8b08T6I8']
ZP5FOB3jsKs_5000,"[(0.0, 10.0)]",['Motorboat_speedboat'],['youtu.be/ZP5FOB3jsKs']
ZPKkKDxlX7I_120000,"[(8.306, 9.941), (0.0, 10.0)]","['Tiresqueal', 'Racecar_autoracing']",['youtu.be/ZPKkKDxlX7I']
ZPS1RcJYArQ_0,"[(4.445, 4.753), (5.358, 5.773), (6.166, 6.548)]","['Vehiclehorn_carhorn_honking', 'Vehiclehorn_carhorn_honking', 'Vehiclehorn_carhorn_honking']",['youtu.be/ZPS1RcJYArQ']
ZPgUYceElME_0,"[(3.994, 6.342), (6.585, 9.64)]","['Vehiclehorn_carhorn_honking', 'Vehiclehorn_carhorn_honking']",['youtu.be/ZPgUYceElME']
ZPkqNUoYdWk_160000,"[(1.427, 3.255)]",['Carpassingby'],['youtu.be/ZPkqNUoYdWk']
ZU2sDmG9dj8_30000,"[(7.102, 10.0)]",['Mediumengine(midfrequency)'],['youtu.be/ZU2sDmG9dj8']
ZUgJXeToltg_200000,"[(0.0, 2.626)]",['Motorcycle'],['youtu.be/ZUgJXeToltg']
ZUl3N2UjOKw_110000,"[(0.008, 10.0)]",['Motorcycle'],['youtu.be/ZUl3N2UjOKw']
ZVXYJ0tTxR4_400000,"[(0.0, 3.055)]",['Helicopter'],['youtu.be/ZVXYJ0tTxR4']
ZVte-QW6gmM_30000,"[(0.377, 10.0)]",['Mediumengine(midfrequency)'],['youtu.be/ZVte-QW6gmM']
ZWjR_JnsHQc_110000,"[(0.0, 10.0)]",['Railroadcar_trainwagon'],['youtu.be/ZWjR_JnsHQc']
ZXO3JXZddjs_16000,"[(0.0, 9.548)]",['Mediumengine(midfrequency)'],['youtu.be/ZXO3JXZddjs']
ZYJ6Flydob0_30000,"[(0.0, 10.0)]",['Trafficnoise_roadwaynoise'],['youtu.be/ZYJ6Flydob0']
ZYK3yMGKqe4_18000,"[(0.0, 9.562)]",['Mediumengine(midfrequency)'],['youtu.be/ZYK3yMGKqe4']
ZYa5SoBIXfE_0,"[(6.193, 8.886)]",['Tiresqueal'],['youtu.be/ZYa5SoBIXfE']
ZYvH2jRfLVE_150000,"[(3.429, 5.807)]",['Carpassingby'],['youtu.be/ZYvH2jRfLVE']
ZZgDlOtqBbU_50000,"[(0.0, 10.0)]",['Railroadcar_trainwagon'],['youtu.be/ZZgDlOtqBbU']
ZZl4IPEPWX8_110000,"[(0.0, 10.0), (3.734, 4.1), (7.576, 7.918)]","['Trafficnoise_roadwaynoise', 'Airbrake', 'Airbrake']",['youtu.be/ZZl4IPEPWX8']
Z_ebwhdfca0_230000,"[(0.0, 10.0)]",['Mediumengine(midfrequency)'],['youtu.be/Z_ebwhdfca0']
Za7pwFG8Fds_20000,"[(0.0, 10.0)]",['Racecar_autoracing'],['youtu.be/Za7pwFG8Fds']
Za_G7_dgZ8E_420000,"[(8.326, 10.0)]",['Trainwheelssquealing'],['youtu.be/Za_G7_dgZ8E']
ZagEPqOH2kU_320000,"[(0.0, 10.0)]",['Helicopter'],['youtu.be/ZagEPqOH2kU']
ZbHBMPPuC1s_20000,"[(0.0, 10.0), (5.206, 5.768), (6.548, 8.647)]","['Bus', 'Vehiclehorn_carhorn_honking', 'Carpassingby']",['youtu.be/ZbHBMPPuC1s']
ZbfEpDs45Ek_20000,"[(1.071, 3.644), (9.313, 10.0)]","['Trainwheelssquealing', 'Trainwheelssquealing']",['youtu.be/ZbfEpDs45Ek']
ZdPdxjV2L3U_29000,"[(2.745, 4.74), (8.396, 9.165)]","['Carpassingby', 'Carpassingby']",['youtu.be/ZdPdxjV2L3U']
Ze5KDT_p45o_130000,"[(0.0, 10.0), (4.863, 6.715)]","['Racecar_autoracing', 'Carpassingby']",['youtu.be/Ze5KDT_p45o']
Ze7H_oWcbg8_30000,"[(0.0, 10.0)]",['Lightengine(highfrequency)'],['youtu.be/Ze7H_oWcbg8']
Zfc2hL97mC4_10000,"[(3.434, 10.0)]",['Trafficnoise_roadwaynoise'],['youtu.be/Zfc2hL97mC4']
ZfnMqxpFozM_14000,"[(0.0, 9.188)]",['Motorcycle'],['youtu.be/ZfnMqxpFozM']
ZfqGJMLAL9Q_240000,"[(7.14, 8.185), (8.614, 9.16), (9.284, 10.0)]","['Vehiclehorn_carhorn_honking', 'Vehiclehorn_carhorn_honking', 'Vehiclehorn_carhorn_honking']",['youtu.be/ZfqGJMLAL9Q']
ZhgxeEHX-zY_30000,"[(6.551, 7.346)]",['Vehiclehorn_carhorn_honking'],['youtu.be/ZhgxeEHX-zY']
ZiGqVow6mbE_0,"[(0.584, 2.187), (2.702, 3.834)]","['Vehiclehorn_carhorn_honking', 'Vehiclehorn_carhorn_honking']",['youtu.be/ZiGqVow6mbE']
ZiiZ2iNxcy0_10000,"[(0.0, 10.0), (4.665, 4.666)]","['Mediumengine(midfrequency)', 'Mediumengine(midfrequency)']",['youtu.be/ZiiZ2iNxcy0']
ZiqSkcy064k_210000,"[(0.0, 10.0)]",['Racecar_autoracing'],['youtu.be/ZiqSkcy064k']
ZjdAGuEwWy4_140000,"[(0.0, 10.0)]",['Racecar_autoracing'],['youtu.be/ZjdAGuEwWy4']
Zk0xdi7imP8_100000,"[(0.0, 10.0)]",['Helicopter'],['youtu.be/Zk0xdi7imP8']
Zkm-P_sT9W8_30000,"[(0.0, 10.0)]",['Mediumengine(midfrequency)'],['youtu.be/Zkm-P_sT9W8']
ZlapAbn4Iik_110000,"[(0.0, 10.0)]",['Helicopter'],['youtu.be/ZlapAbn4Iik']
Zltlj0fDeS4_30000,"[(9.858, 10.0)]",['Caralarm'],['youtu.be/Zltlj0fDeS4']
ZlxF6jRtsOc_70000,"[(0.0, 10.0)]",['Trafficnoise_roadwaynoise'],['youtu.be/ZlxF6jRtsOc']
Zm8HRdB81g4_180000,"[(0.0, 10.0)]",['Mediumengine(midfrequency)'],['youtu.be/Zm8HRdB81g4']
ZnA9pqjJojU_100000,"[(7.071, 7.717)]",['Trainwheelssquealing'],['youtu.be/ZnA9pqjJojU']
ZnzPu_jaOUo_30000,"[(0.0, 10.0)]",['Bus'],['youtu.be/ZnzPu_jaOUo']
Zp3OLoSmrN4_30000,"[(2.621, 3.03), (8.011, 8.262)]","['Airbrake', 'Airbrake']",['youtu.be/Zp3OLoSmrN4']
Zpm6WcW854Q_320000,"[(0.0, 10.0)]",['Mediumengine(midfrequency)'],['youtu.be/Zpm6WcW854Q']
Zqq_a5iYsHE_17000,"[(4.197, 4.85)]",['Airhorn_truckhorn'],['youtu.be/Zqq_a5iYsHE']
ZsWzYwUCOQQ_200000,"[(0.0, 10.0), (9.381, 9.713)]","['Racecar_autoracing', 'Tiresqueal']",['youtu.be/ZsWzYwUCOQQ']
ZsXQoIUOHe4_130000,"[(0.0, 10.0)]",['Mediumengine(midfrequency)'],['youtu.be/ZsXQoIUOHe4']
ZthT5nwFkJg_60000,"[(4.983, 5.458), (5.838, 6.938), (8.072, 10.0)]","['Vehiclehorn_carhorn_honking', 'Vehiclehorn_carhorn_honking', 'Carpassingby']",['youtu.be/ZthT5nwFkJg']
ZuqkhqkuPx4_10000,"[(6.594, 10.0)]",['Trainwheelssquealing'],['youtu.be/ZuqkhqkuPx4']
Zv8CiK8rfyM_30000,"[(0.0, 10.0)]",['Mediumengine(midfrequency)'],['youtu.be/Zv8CiK8rfyM']
ZvLQsXPDNkU_0,"[(2.684, 3.804), (4.787, 6.519), (5.88, 6.725), (6.849, 8.505), (8.437, 9.426)]","['Vehiclehorn_carhorn_honking', 'Carpassingby', 'Vehiclehorn_carhorn_honking', 'Carpassingby', 'Vehiclehorn_carhorn_honking']",['youtu.be/ZvLQsXPDNkU']
ZvvjddKRNtE_90000,"[(8.104, 9.714)]",['Trainwheelssquealing'],['youtu.be/ZvvjddKRNtE']
Zw-C_rvQRGM_30000,"[(0.0, 10.0)]",['Helicopter'],['youtu.be/Zw-C_rvQRGM']
ZwrRR8NLXLs_20000,"[(7.551, 10.0)]",['Airhorn_truckhorn'],['youtu.be/ZwrRR8NLXLs']
Zzw0lXa0KoA_170000,"[(0.0, 10.0)]",['Trainwheelssquealing'],['youtu.be/Zzw0lXa0KoA']
Zzx8jtyEAfw_30000,"[(0.0, 10.0)]",['Trafficnoise_roadwaynoise'],['youtu.be/Zzx8jtyEAfw']
_-jpZU29BjY_30000,"[(3.903, 4.193)]",['Airbrake'],['youtu.be/_-jpZU29BjY']
_-lXVZ9QpO8_310000,"[(4.23, 4.774)]",['Tiresqueal'],['youtu.be/_-lXVZ9QpO8']
_02VEP2yYu8_10000,"[(5.207, 10.0)]",['Motorcycle'],['youtu.be/_02VEP2yYu8']
_1WWwCo0T94_50000,"[(0.0, 10.0), (2.213, 3.555), (5.537, 5.832), (6.314, 7.504), (8.126, 9.571), (9.884, 10.0)]","['Trafficnoise_roadwaynoise', 'Vehiclehorn_carhorn_honking', 'Vehiclehorn_carhorn_honking', 'Vehiclehorn_carhorn_honking', 'Vehiclehorn_carhorn_honking', 'Vehiclehorn_carhorn_honking']",['youtu.be/_1WWwCo0T94']
_2XnP-PlAAw_0,"[(0.0, 10.0)]",['Fixed-wingaircraft_airplane'],['youtu.be/_2XnP-PlAAw']
_3TUgX0E88c_30000,"[(0.0, 10.0)]",['Heavyengine(lowfrequency)'],['youtu.be/_3TUgX0E88c']
_4Gim4yiVVw_30000,"[(9.027, 10.0)]",['Trainwheelssquealing'],['youtu.be/_4Gim4yiVVw']
_4ttBaAFuyI_30000,"[(0.0, 3.557), (3.756, 10.0)]","['Tiresqueal', 'Tiresqueal']",['youtu.be/_4ttBaAFuyI']
_5_1p9btahk_30000,"[(0.0, 10.0)]",['Heavyengine(lowfrequency)'],['youtu.be/_5_1p9btahk']
_7Xovc4jTbY_190000,"[(4.656, 4.783)]",['Trainwheelssquealing'],['youtu.be/_7Xovc4jTbY']
_7bXzqyHQHI_210000,"[(0.0, 10.0)]",['Mediumengine(midfrequency)'],['youtu.be/_7bXzqyHQHI']
_8T8G6LW4t8_0,"[(0.09, 10.0)]",['Mediumengine(midfrequency)'],['youtu.be/_8T8G6LW4t8']
_AnA3kSsATc_10000,"[(0.0, 10.0), (0.931, 1.211), (2.782, 4.715), (6.438, 10.0)]","['Racecar_autoracing', 'Tiresqueal', 'Tiresqueal', 'Tiresqueal']",['youtu.be/_AnA3kSsATc']
_B6A_dWPn78_12000,"[(0.0, 9.037)]",['Motorcycle'],['youtu.be/_B6A_dWPn78']
_CTWgEciJBE_30000,"[(0.0, 10.0)]",['Heavyengine(lowfrequency)'],['youtu.be/_CTWgEciJBE']
_CTmVtwM-M8_30000,"[(0.0, 0.872), (8.842, 9.381)]","['Tiresqueal', 'Tiresqueal']",['youtu.be/_CTmVtwM-M8']
_CZmWmEhIxs_0,"[(2.049, 3.022)]",['Tiresqueal'],['youtu.be/_CZmWmEhIxs']
_DsCPdn2JY0_23000,"[(0.0, 9.427)]",['Trafficnoise_roadwaynoise'],['youtu.be/_DsCPdn2JY0']
_E30iyFc6rU_0,"[(1.916, 2.547), (4.726, 10.0), (4.736, 5.297), (5.451, 6.003), (6.149, 6.694), (6.816, 7.384), (7.514, 8.026), (8.18, 8.741), (8.879, 9.431), (9.545, 10.0)]","['Vehiclehorn_carhorn_honking', 'Caralarm', 'Vehiclehorn_carhorn_honking', 'Vehiclehorn_carhorn_honking', 'Vehiclehorn_carhorn_honking', 'Vehiclehorn_carhorn_honking', 'Vehiclehorn_carhorn_honking', 'Vehiclehorn_carhorn_honking', 'Vehiclehorn_carhorn_honking', 'Vehiclehorn_carhorn_honking']",['youtu.be/_E30iyFc6rU']
_E9LQQdDv8Q_30000,"[(0.0, 10.0)]",['Mediumengine(midfrequency)'],['youtu.be/_E9LQQdDv8Q']
_EDY3lCDqu0_0,"[(6.01, 9.427)]",['Vehiclehorn_carhorn_honking'],['youtu.be/_EDY3lCDqu0']
_Eq-eU8nuWM_60000,"[(0.0, 10.0)]",['Motorboat_speedboat'],['youtu.be/_Eq-eU8nuWM']
_F2ChVlxCn8_60000,"[(0.0, 5.237)]",['Mediumengine(midfrequency)'],['youtu.be/_F2ChVlxCn8']
_FALw4hNXQU_30000,"[(0.0, 10.0)]",['Mediumengine(midfrequency)'],['youtu.be/_FALw4hNXQU']
_FKhNWqX6BY_10000,"[(0.0, 6.054), (7.579, 10.0)]","['Racecar_autoracing', 'Racecar_autoracing']",['youtu.be/_FKhNWqX6BY']
_FScZiGQrJY_30000,"[(0.0, 10.0)]",['Mediumengine(midfrequency)'],['youtu.be/_FScZiGQrJY']
_FU7B4nQhYQ_30000,"[(0.0, 10.0)]",['Heavyengine(lowfrequency)'],['youtu.be/_FU7B4nQhYQ']
_FoffTxglrk_12000,"[(0.0, 9.78)]",['Mediumengine(midfrequency)'],['youtu.be/_FoffTxglrk']
_G5_NJ-nvbg_270000,"[(0.0, 10.0), (0.0, 10.0)]","['Bus', 'Bus']",['youtu.be/_G5_NJ-nvbg']
_GQ2aiDkTuQ_180000,"[(0.0, 10.0), (0.322, 0.68)]","['Trafficnoise_roadwaynoise', 'Vehiclehorn_carhorn_honking']",['youtu.be/_GQ2aiDkTuQ']
_GVFC_ybswQ_0,"[(8.882, 9.433), (8.913, 10.0)]","['Railroadcar_trainwagon', 'Trainwheelssquealing']",['youtu.be/_GVFC_ybswQ']
_GVZEtHt5gQ_30000,"[(0.0, 10.0)]",['Motorboat_speedboat'],['youtu.be/_GVZEtHt5gQ']
_GaJTQHriNg_260000,"[(2.024, 5.261)]",['Tiresqueal'],['youtu.be/_GaJTQHriNg']
_H0H6fvb5aM_30000,"[(0.015, 10.0)]",['Motorcycle'],['youtu.be/_H0H6fvb5aM']
_Hd1uWuOd-M_50000,"[(1.307, 10.0)]",['Racecar_autoracing'],['youtu.be/_Hd1uWuOd-M']
_Hh6kjR6cMI_30000,"[(0.0, 10.0)]",['Heavyengine(lowfrequency)'],['youtu.be/_Hh6kjR6cMI']
_IOIAuHdmXU_30000,"[(0.0, 10.0)]",['Helicopter'],['youtu.be/_IOIAuHdmXU']
_IxlnQ4yMjI_270000,"[(0.0, 10.0)]",['Racecar_autoracing'],['youtu.be/_IxlnQ4yMjI']
_JGDbmPK2Es_390000,"[(5.307, 10.0), (9.661, 10.0)]","['Caralarm', 'Mediumengine(midfrequency)']",['youtu.be/_JGDbmPK2Es']
_Jdqb2aeMU4_30000,"[(6.323, 6.819)]",['Airbrake'],['youtu.be/_Jdqb2aeMU4']
_K527DTN324_30000,"[(3.244, 4.622)]",['Airhorn_truckhorn'],['youtu.be/_K527DTN324']
_KYtThQl_Sg_30000,"[(8.874, 9.661)]",['Vehiclehorn_carhorn_honking'],['youtu.be/_KYtThQl_Sg']
_LMeAzdUOJA_40000,"[(0.0, 2.933), (6.21, 10.0)]","['Bus', 'Bus']",['youtu.be/_LMeAzdUOJA']
_MXjq0eaIVk_60000,"[(4.566, 10.0)]",['Vehiclehorn_carhorn_honking'],['youtu.be/_MXjq0eaIVk']
_O8qSw4dxII_19000,"[(0.0, 9.041)]",['Mediumengine(midfrequency)'],['youtu.be/_O8qSw4dxII']
